entity,attribute_camel,attribute_snake,description
edFi_staffDemographicVisa,visaDescriptor,visa_descriptor,An indicator of a non-US citizen's Visa type.
edFi_staffDirectory,id,id,
edFi_staffDirectory,educationOrganizationReference,education_organization_reference,
edFi_staffDirectory,staffReference,staff_reference,
edFi_staffDirectory,addresses,addresses,"An unordered collection of staffDirectoryAddresses. The set of elements that describes an address, including the street address, city, state, and ZIP code."
edFi_staffDirectory,electronicMails,electronic_mails,"An unordered collection of staffDirectoryElectronicMails. The numbers, letters, and symbols used to identify an electronic email (e-mail) user within the network to which the individual or organization belongs."
edFi_staffDirectory,internationalAddresses,international_addresses,An unordered collection of staffDirectoryInternationalAddresses. The set of elements that describes an international address.
edFi_staffDirectory,telephones,telephones,"An unordered collection of staffDirectoryTelephones. The 10-digit telephone number, including the area code, for the person."
edFi_staffDirectoryAddress,addressTypeDescriptor,address_type_descriptor,"The type of address listed for an individual or organization.    For example:  Physical Address, Mailing Address, Home Address, etc.)"
edFi_staffDirectoryAddress,stateAbbreviationDescriptor,state_abbreviation_descriptor,The abbreviation for the state (within the United States) or outlying area in which an address is located.
edFi_staffDirectoryAddress,city,city,The name of the city in which an address is located.
edFi_staffDirectoryAddress,postalCode,postal_code,The five or nine digit zip code or overseas postal code portion of an address.
edFi_staffDirectoryAddress,streetNumberName,street_number_name,The street number and street name or post office box number of an address.
edFi_staffDirectoryAddress,localeDescriptor,locale_descriptor,"A general geographic indicator that categorizes U.S. territory (e.g., City, Suburban)."
edFi_staffDirectoryAddress,apartmentRoomSuiteNumber,apartment_room_suite_number,"The apartment, room, or suite number of an address."
edFi_staffDirectoryAddress,buildingSiteNumber,building_site_number,"The number of the building on the site, if more than one building shares the same address."
edFi_staffDirectoryAddress,congressionalDistrict,congressional_district,The congressional district in which an address is located.
edFi_staffDirectoryAddress,countyFIPSCode,county_fips_code,"The Federal Information Processing Standards (FIPS) numeric code for the county issued by the National Institute of Standards and Technology (NIST). Counties are considered to be the ""first-order subdivisions"" of each State and statistically equivalent entity, regardless of their local designations (county, parish, borough, etc.) Counties in different States will have the same code. A unique county number is created when combined with the 2-digit FIPS State Code."
edFi_staffDirectoryAddress,doNotPublishIndicator,do_not_publish_indicator,An indication that the address should not be published.
edFi_staffDirectoryAddress,latitude,latitude,The geographic latitude of the physical address.
edFi_staffDirectoryAddress,longitude,longitude,The geographic longitude of the physical address.
edFi_staffDirectoryAddress,nameOfCounty,name_of_county,"The name of the county, parish, borough, or comparable unit (within a state) in which an address is located."
edFi_staffDirectoryAddress,periods,periods,"An unordered collection of staffDirectoryAddressPeriods. The time periods for which the address is valid. For physical addresses, the periods in which the person lived at that address."
edFi_staffDirectoryAddressPeriod,beginDate,begin_date,"The month, day, and year for the start of the period.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_staffDirectoryAddressPeriod,endDate,end_date,"The month, day, and year for the end of the period.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_staffDirectoryElectronicMail,electronicMailTypeDescriptor,electronic_mail_type_descriptor,"The type of email listed for an individual or organization. For example: Home/Personal, Work, etc.)"
edFi_staffDirectoryElectronicMail,electronicMailAddress,electronic_mail_address,The electronic mail (e-mail) address listed for an individual or organization.
edFi_staffDirectoryElectronicMail,doNotPublishIndicator,do_not_publish_indicator,An indication that the electronic email address should not be published.
edFi_staffDirectoryElectronicMail,primaryEmailAddressIndicator,primary_email_address_indicator,An indication that the electronic mail address should be used as the principal electronic mail address for an individual or organization.
edFi_staffDirectoryInternationalAddress,addressTypeDescriptor,address_type_descriptor,"The type of address listed for an individual or organization. For example:  Physical Address, Mailing Address, Home Address, etc.)"
edFi_staffDirectoryInternationalAddress,countryDescriptor,country_descriptor,The name of the country. It is strongly recommended that entries use only ISO 3166 2-letter country codes.
edFi_staffDirectoryInternationalAddress,addressLine1,address_line1,The first line of the address.
edFi_staffDirectoryInternationalAddress,addressLine2,address_line2,The second line of the address.
edFi_staffDirectoryInternationalAddress,addressLine3,address_line3,The third line of the address.
edFi_staffDirectoryInternationalAddress,addressLine4,address_line4,The fourth line of the address.
edFi_staffDirectoryInternationalAddress,beginDate,begin_date,"The first date the address is valid. For physical addresses, the date the individual moved to that address.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_staffDirectoryInternationalAddress,endDate,end_date,"The last date the address is valid. For physical addresses, the date the individual moved from that address.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
